ReportLobbyistId,EntityId,FilingPeriodLobbyistId,StatusId,DateAdded,DateClosed,LastDateAmended,PDFFile,MealBeverageExpenses,OtherEntertainmentExpenses,GiftExpenses,OtherExpenses,SpecialEventExpenses,Expenditures,PoliticalContributions
173,3335,2,3,27-Jun-11,27-Jun-11,,0_173_2011_6_27_133948.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
174,3337,2,3,27-Jun-11,17-Aug-11,,0_174_2011_8_17_13472.pdf,"$3,719.20",$0.00,$0.00,$0.00,$250.00,"$3,969.20",$0.00
175,3338,2,3,27-Jun-11,27-Jun-11,,0_175_2011_6_27_134355.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
176,3380,2,3,27-Jun-11,27-Jun-11,,0_176_2011_6_27_14220.pdf,$780.24,$0.00,$0.00,$0.00,"$2,212.04","$2,992.28",$200.00
177,4505,2,5,27-Jun-11,17-Aug-11,13-Jan-12,0_177_2012_1_13_13482.pdf,$289.41,$0.00,$0.00,$0.00,$0.00,$289.41,$0.00
178,4446,2,3,27-Jun-11,27-Jun-11,,0_178_2011_6_27_134930.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
179,4558,2,3,27-Jun-11,27-Jun-11,,0_179_2011_6_27_135028.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
180,4486,2,3,27-Jun-11,17-Aug-11,,0_180_2011_8_17_104427.pdf,"$1,069.12",$0.00,$0.00,$0.00,$0.00,"$1,069.12",$0.00
181,3420,2,3,27-Jun-11,27-Jun-11,,0_181_2011_6_27_1433.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
182,3463,2,5,27-Jun-11,27-Jun-11,22-Feb-12,0_182_2012_2_22_152449.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
183,3556,2,5,27-Jun-11,27-Jun-11,14-Jan-13,0_183_2013_1_14_102127.pdf,"$1,671.14",$0.00,$0.00,$0.00,$0.00,"$1,671.14",$0.00
184,3706,2,3,27-Jun-11,28-Jun-11,,0_184_2011_6_28_83943.pdf,$322.11,$0.00,$99.53,$0.00,$250.00,$671.64,$0.00
185,3509,2,3,27-Jun-11,27-Jun-11,,0_185_2011_6_27_162011.pdf,$0.00,$0.00,$0.00,$0.00,"$1,661.82","$1,661.82",$0.00
186,4738,2,3,27-Jun-11,27-Jun-11,,0_186_2011_6_27_162050.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
187,3565,2,5,27-Jun-11,27-Jun-11,27-Jun-11,0_187_2011_6_27_163441.pdf,$0.00,$0.00,$0.00,$0.00,$280.00,$280.00,$0.00
188,3865,2,5,28-Jun-11,28-Jun-11,28-Jun-11,0_188_2011_6_28_13458.pdf,"$3,810.78",$0.00,$0.00,$0.00,$0.00,"$3,810.78",$0.00
189,4739,2,3,28-Jun-11,28-Jun-11,,0_189_2011_6_28_91457.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
190,3639,2,3,28-Jun-11,28-Jun-11,,0_190_2011_6_28_92538.pdf,$832.02,$182.39,$0.00,$0.00,$450.00,"$1,464.41",$0.00
191,3644,2,3,28-Jun-11,28-Jun-11,,0_191_2011_6_28_95337.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
192,3676,2,3,28-Jun-11,28-Jun-11,,0_192_2011_6_28_1103.pdf,$142.72,$0.00,$0.00,$0.00,$0.00,$142.72,$0.00
193,3888,2,3,28-Jun-11,28-Jun-11,,0_193_2011_6_28_105830.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
194,3890,2,3,28-Jun-11,17-Aug-11,,0_194_2011_8_17_142621.pdf,"$5,040.82",$0.00,$431.40,$0.00,"$4,201.88","$9,674.10",$0.00
195,3974,2,3,28-Jun-11,28-Jun-11,,0_195_2011_6_28_11639.pdf,$740.43,$0.00,$0.00,$0.00,$0.00,$740.43,$0.00
196,3975,2,3,28-Jun-11,28-Jun-11,,0_196_2011_6_28_11929.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
197,3977,2,3,28-Jun-11,28-Jun-11,,0_197_2011_6_28_111040.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
198,3997,2,3,28-Jun-11,17-Aug-11,,0_198_2011_8_17_143339.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,000.00"
199,4745,2,3,28-Jun-11,28-Jun-11,,0_199_2011_6_28_112636.pdf,$0.00,$0.00,$0.00,$389.56,$0.00,$389.56,$0.00
200,3696,2,5,28-Jun-11,28-Jun-11,12-Jan-12,0_200_2012_1_12_1181.pdf,$0.00,$0.00,$0.00,$69.35,$0.00,$69.35,$0.00
201,3709,2,3,28-Jun-11,28-Jun-11,,0_201_2011_6_28_113554.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
202,3755,2,3,28-Jun-11,17-Aug-11,,0_202_2011_8_17_14952.pdf,$725.32,$0.00,$0.00,$0.00,"$1,673.44","$2,398.76",$0.00
203,3700,2,3,28-Jun-11,28-Jun-11,,0_203_2011_6_28_115850.pdf,$730.84,$0.00,$0.00,$0.00,$0.00,$730.84,$0.00
204,3765,2,3,28-Jun-11,28-Jun-11,,0_204_2011_6_28_14108.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
205,3777,2,3,28-Jun-11,28-Jun-11,,0_205_2011_6_28_142139.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
206,3780,2,5,28-Jun-11,28-Jun-11,16-Jan-14,0_206_2014_1_16_1868.pdf,$0.00,$0.00,"$1,142.89",$0.00,$0.00,"$1,142.89",$0.00
207,3796,2,5,28-Jun-11,29-Jun-11,01-May-14,0_207_2014_5_1_155042.pdf,$0.00,$0.00,$361.71,$0.00,$0.00,$361.71,$0.00
208,4003,2,3,28-Jun-11,17-Aug-11,,0_208_2011_8_17_143454.pdf,"$4,063.54",$0.00,$0.00,$0.00,$0.00,"$4,063.54",$0.00
209,4038,2,5,28-Jun-11,28-Jun-11,02-May-13,0_209_2013_5_2_162858.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
210,4080,2,3,28-Jun-11,17-Aug-11,,0_210_2011_8_17_143632.pdf,"$1,135.02",$250.00,$0.00,$0.00,$0.00,"$1,385.02",$0.00
211,4095,2,5,28-Jun-11,28-Jun-11,18-Apr-16,0_211_2016_4_18_133014.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
212,4118,2,3,28-Jun-11,28-Jun-11,,0_212_2011_6_28_151754.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
213,4104,2,3,28-Jun-11,28-Jun-11,,0_213_2011_6_28_15199.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
214,4105,2,3,28-Jun-11,28-Jun-11,,0_214_2011_6_28_15209.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
215,4126,2,3,28-Jun-11,28-Jul-11,,0_215_2011_7_28_16833.pdf,$473.91,$0.00,$0.00,$0.00,$0.00,$473.91,$0.00
216,4132,2,3,28-Jun-11,28-Jun-11,,0_216_2011_6_28_154945.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
217,4150,2,3,28-Jun-11,28-Jun-11,,0_217_2011_6_28_161421.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
218,4158,2,3,28-Jun-11,28-Jun-11,,0_218_2011_6_28_16328.pdf,$431.31,$0.00,$0.00,$0.00,$0.00,$431.31,$0.00
219,4190,2,3,28-Jun-11,17-Aug-11,,0_219_2011_8_17_151648.pdf,"$2,449.03",$0.00,$0.00,$0.00,$0.00,"$2,449.03",$0.00
220,4222,2,3,28-Jun-11,28-Jun-11,,0_220_2011_6_28_16374.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
221,4280,2,3,28-Jun-11,17-Aug-11,,0_221_2011_8_17_152026.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
222,3821,2,3,29-Jun-11,29-Jun-11,,0_222_2011_6_29_82624.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
223,4300,2,3,29-Jun-11,29-Jun-11,,0_223_2011_6_29_8529.pdf,$0.00,$0.00,$0.00,$0.00,$164.42,$164.42,$0.00
224,4285,2,3,29-Jun-11,17-Aug-11,,0_224_2011_8_17_152136.pdf,$0.00,$0.00,$0.00,$172.00,$0.00,$172.00,$0.00
225,4287,2,5,29-Jun-11,17-Aug-11,16-Jan-12,0_225_2012_1_16_91220.pdf,$266.00,$0.00,$0.00,$0.00,$0.00,$266.00,$0.00
226,4307,2,3,29-Jun-11,29-Jun-11,,0_226_2011_6_29_9455.pdf,"$1,422.19",$0.00,$0.00,$0.00,$172.00,"$1,594.19",$0.00
227,4322,2,3,29-Jun-11,29-Jun-11,,0_227_2011_6_29_92436.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
228,4327,2,3,29-Jun-11,29-Jun-11,,0_228_2011_6_29_92729.pdf,$74.48,$0.00,$0.00,$0.00,$0.00,$74.48,$0.00
229,4334,2,3,29-Jun-11,17-Aug-11,,0_229_2011_8_17_152933.pdf,"$4,063.54",$0.00,$0.00,$0.00,$0.00,"$4,063.54",$0.00
230,4265,2,5,29-Jun-11,17-Aug-11,27-Oct-11,0_230_2011_10_27_9828.pdf,"$3,972.51",$0.00,$0.00,$0.00,"$1,068.81","$5,041.32",$0.00
231,4746,2,3,29-Jun-11,29-Jun-11,,0_231_2011_6_29_102940.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
232,4353,2,3,29-Jun-11,29-Jun-11,,0_232_2011_6_29_103758.pdf,$518.02,$0.00,$0.00,$0.00,$0.00,$518.02,$0.00
233,4292,2,3,29-Jun-11,29-Jun-11,,0_233_2011_6_29_103514.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
234,4294,2,3,29-Jun-11,29-Jun-11,,0_234_2011_6_29_103647.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
235,4360,2,3,29-Jun-11,29-Jun-11,,0_235_2011_6_29_103956.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
236,4377,2,3,29-Jun-11,29-Jun-11,,0_236_2011_6_29_104053.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
237,4381,2,3,29-Jun-11,29-Jun-11,,0_237_2011_6_29_104329.pdf,$30.00,$0.00,$0.00,$0.00,$0.00,$30.00,$0.00
238,4747,2,3,29-Jun-11,29-Jun-11,,0_238_2011_6_29_104921.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
239,4385,2,3,29-Jun-11,29-Jun-11,,0_239_2011_6_29_105235.pdf,"$1,776.32",$0.00,$0.00,$0.00,$499.00,"$2,275.32",$0.00
240,4389,2,3,29-Jun-11,29-Jun-11,,0_240_2011_6_29_105529.pdf,$298.35,$0.00,$0.00,$0.00,$0.00,$298.35,$0.00
241,4073,2,3,29-Jun-11,29-Jun-11,,0_241_2011_6_29_112617.pdf,$35.00,$0.00,$0.00,$0.00,$0.00,$35.00,$0.00
242,4802,2,3,25-Jul-11,25-Jul-11,,0_242_2011_7_25_134346.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
243,4752,2,5,25-Jul-11,16-Aug-11,07-Jan-13,0_243_2013_1_7_14260.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
244,4103,2,3,25-Jul-11,17-Aug-11,,0_244_2011_8_17_144217.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00
245,4734,2,3,27-Jul-11,27-Jul-11,,0_245_2011_7_27_92926.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
246,4450,2,3,28-Jul-11,28-Jul-11,,0_246_2011_7_28_16504.pdf,$0.00,$500.00,$0.00,$0.00,$0.00,$500.00,$0.00
247,4513,2,3,28-Jul-11,28-Jul-11,,0_247_2011_7_28_165241.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
248,4552,2,3,28-Jul-11,05-Aug-11,,0_248_2011_8_5_14495.pdf,"$2,033.34",$0.00,$0.00,$0.00,$0.00,"$2,033.34",$0.00
249,3124,2,3,04-Aug-11,12-Aug-11,,0_249_2011_8_12_15399.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
250,3128,2,5,04-Aug-11,12-Aug-11,01-May-12,0_250_2012_5_1_145527.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
251,3236,2,3,05-Aug-11,12-Aug-11,,0_251_2011_8_12_161018.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
252,4495,2,5,05-Aug-11,05-Aug-11,30-Apr-12,0_252_2012_4_30_12160.pdf,$0.00,$238.29,$0.00,$0.00,$0.00,$238.29,$0.00
253,4430,2,3,05-Aug-11,17-Aug-11,,0_253_2011_8_17_10173.pdf,$19.13,$0.00,$0.00,$0.00,$275.00,$294.13,"$1,000.00"
254,4366,2,3,05-Aug-11,17-Aug-11,,0_254_2011_8_17_95022.pdf,$108.78,$0.00,$0.00,$296.56,$0.00,$405.34,$0.00
255,3222,2,3,05-Aug-11,12-Aug-11,,0_255_2011_8_12_16935.pdf,"$1,651.57",$0.00,$0.00,$100.00,$0.00,"$1,751.57",$0.00
256,3613,2,3,08-Aug-11,17-Aug-11,,0_256_2011_8_17_14628.pdf,$0.00,$599.44,$0.00,$0.00,$0.00,$599.44,$0.00
257,3567,2,3,08-Aug-11,17-Aug-11,,0_257_2011_8_17_1442.pdf,"$1,276.78","$2,110.52",$0.00,$0.00,$0.00,"$3,387.30",$0.00
258,4123,2,3,08-Aug-11,17-Aug-11,,0_258_2011_8_17_144818.pdf,$307.41,$0.00,$0.00,$0.00,$0.00,$307.41,$0.00
259,3216,2,3,08-Aug-11,17-Aug-11,,0_259_2011_8_17_105855.pdf,$83.93,$0.00,$0.00,$0.00,$0.00,$83.93,$0.00
260,3666,2,3,08-Aug-11,16-Aug-11,,0_260_2011_8_16_84130.pdf,$63.81,$0.00,$133.81,$0.00,$0.00,$197.62,$0.00
261,4246,2,3,08-Aug-11,17-Aug-11,,0_261_2011_8_17_15191.pdf,$0.00,$0.00,$0.00,$0.00,"$5,000.00","$5,000.00",$0.00
262,4090,2,3,08-Aug-11,17-Aug-11,,0_262_2011_8_17_143838.pdf,$0.00,$0.00,$0.00,$800.94,$548.88,"$1,349.82",$0.00
263,3270,2,3,09-Aug-11,15-Aug-11,,0_263_2011_8_15_91558.pdf,"$2,914.00",$0.00,$0.00,$0.00,$0.00,"$2,914.00","$1,290.00"
264,4289,2,3,09-Aug-11,17-Aug-11,,0_264_2011_8_17_152217.pdf,$475.31,$0.00,$0.00,$0.00,$0.00,$475.31,$0.00
265,3245,2,3,09-Aug-11,12-Aug-11,,0_265_2011_8_12_161140.pdf,"$2,363.52",$0.00,$0.00,$0.00,$0.00,"$2,363.52",$0.00
266,3401,2,3,09-Aug-11,12-Aug-11,,0_266_2011_8_12_135111.pdf,$754.56,$0.00,$0.00,$0.00,$0.00,$754.56,$0.00
267,4566,2,3,09-Aug-11,17-Aug-11,,0_267_2011_8_17_11137.pdf,$410.95,$0.00,$0.00,$0.00,$150.00,$560.95,$0.00
268,4688,2,3,09-Aug-11,16-Aug-11,,0_268_2011_8_16_84153.pdf,"$1,767.45",$0.00,$0.00,$0.00,$0.00,"$1,767.45",$0.00
269,4112,2,3,09-Aug-11,16-Aug-11,,0_269_2011_8_16_161945.pdf,$636.50,$0.00,$0.00,$0.00,$0.00,$636.50,$0.00
270,4330,2,3,11-Aug-11,17-Aug-11,,0_270_2011_8_17_152857.pdf,"$3,561.81",$0.00,$0.00,$0.00,$0.00,"$3,561.81",$0.00
271,3126,2,3,12-Aug-11,12-Aug-11,,0_271_2011_8_12_15427.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
272,3144,2,3,12-Aug-11,12-Aug-11,,0_272_2011_8_12_1612.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
273,4698,2,3,12-Aug-11,12-Aug-11,,0_273_2011_8_12_16119.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
274,4696,2,3,12-Aug-11,12-Aug-11,,0_274_2011_8_12_16138.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
275,3151,2,3,12-Aug-11,12-Aug-11,,0_275_2011_8_12_16210.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
276,3154,2,3,12-Aug-11,12-Aug-11,,0_276_2011_8_12_16237.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
277,3156,2,3,12-Aug-11,12-Aug-11,,0_277_2011_8_12_16257.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
278,3175,2,5,12-Aug-11,12-Aug-11,18-Jan-12,0_278_2012_1_18_18924.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
279,3187,2,3,12-Aug-11,12-Aug-11,,0_279_2011_8_12_16416.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
280,4695,2,3,12-Aug-11,12-Aug-11,,0_280_2011_8_12_16433.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
281,3190,2,3,12-Aug-11,12-Aug-11,,0_281_2011_8_12_16456.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
282,3200,2,3,12-Aug-11,12-Aug-11,,0_282_2011_8_12_16618.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
283,3204,2,3,12-Aug-11,12-Aug-11,,0_283_2011_8_12_16645.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
284,3207,2,3,12-Aug-11,12-Aug-11,,0_284_2011_8_12_1672.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
285,3209,2,3,12-Aug-11,12-Aug-11,,0_285_2011_8_12_16721.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
286,3217,2,3,12-Aug-11,12-Aug-11,,0_286_2011_8_12_16916.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
287,3231,2,3,12-Aug-11,12-Aug-11,,0_287_2011_8_12_16955.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
288,3239,2,3,12-Aug-11,12-Aug-11,,0_288_2011_8_12_161059.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
289,3261,2,3,15-Aug-11,15-Aug-11,,0_289_2011_8_15_91245.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
290,3263,2,3,15-Aug-11,15-Aug-11,,0_290_2011_8_15_91337.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
291,3265,2,3,15-Aug-11,15-Aug-11,,0_291_2011_8_15_91446.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
292,3281,2,3,15-Aug-11,15-Aug-11,,0_292_2011_8_15_91618.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
293,3290,2,3,15-Aug-11,15-Aug-11,,0_293_2011_8_15_91843.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
294,3291,2,3,15-Aug-11,15-Aug-11,,0_294_2011_8_15_9196.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
295,3294,2,3,15-Aug-11,15-Aug-11,,0_295_2011_8_15_91923.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
296,3303,2,5,15-Aug-11,15-Aug-11,01-May-14,0_296_2014_5_1_12437.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
297,4805,2,3,15-Aug-11,15-Aug-11,,0_297_2011_8_15_9219.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
298,3305,2,3,15-Aug-11,15-Aug-11,,0_298_2011_8_15_92127.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
299,3312,2,3,15-Aug-11,15-Aug-11,,0_299_2011_8_15_92237.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
300,3314,2,3,15-Aug-11,15-Aug-11,,0_300_2011_8_15_92331.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
301,3315,2,3,15-Aug-11,15-Aug-11,,0_301_2011_8_15_92348.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
302,3317,2,3,15-Aug-11,15-Aug-11,,0_302_2011_8_15_92437.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
303,3321,2,3,15-Aug-11,15-Aug-11,,0_303_2011_8_15_92458.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
304,3322,2,3,15-Aug-11,15-Aug-11,,0_304_2011_8_15_92516.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
305,3343,2,3,15-Aug-11,15-Aug-11,,0_305_2011_8_15_92548.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
306,3349,2,3,15-Aug-11,15-Aug-11,,0_306_2011_8_15_92610.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
307,3351,2,3,15-Aug-11,15-Aug-11,,0_307_2011_8_15_92627.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
308,3353,2,5,15-Aug-11,15-Aug-11,29-Apr-19,0_308_2019_4_29_145543.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
309,3355,2,3,15-Aug-11,15-Aug-11,,0_309_2011_8_15_9271.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
310,3362,2,3,15-Aug-11,15-Aug-11,,0_310_2011_8_15_92718.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
311,3363,2,3,15-Aug-11,15-Aug-11,,0_311_2011_8_15_92739.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
312,3370,2,3,15-Aug-11,15-Aug-11,,0_312_2011_8_15_92816.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
313,3381,2,3,15-Aug-11,15-Aug-11,,0_313_2011_8_15_92911.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
314,4691,2,3,15-Aug-11,15-Aug-11,,0_314_2011_8_15_92936.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
315,3393,2,3,15-Aug-11,15-Aug-11,,0_315_2011_8_15_93217.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
316,4750,2,3,15-Aug-11,15-Aug-11,,0_316_2011_8_15_93231.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
317,3395,2,3,15-Aug-11,15-Aug-11,,0_317_2011_8_15_9332.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
318,3399,2,3,15-Aug-11,15-Aug-11,,0_318_2011_8_15_93336.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
319,3405,2,3,15-Aug-11,15-Aug-11,,0_319_2011_8_15_9346.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
320,3407,2,3,15-Aug-11,15-Aug-11,,0_320_2011_8_15_93436.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
321,3409,2,3,15-Aug-11,15-Aug-11,,0_321_2011_8_15_93511.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
322,3411,2,3,15-Aug-11,15-Aug-11,,0_322_2011_8_15_93526.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
323,4690,2,5,15-Aug-11,15-Aug-11,02-May-12,0_323_2012_5_2_8439.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
324,3485,2,3,15-Aug-11,15-Aug-11,,0_324_2011_8_15_93952.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
325,3488,2,3,15-Aug-11,15-Aug-11,,0_325_2011_8_15_9405.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
326,3491,2,3,15-Aug-11,15-Aug-11,,0_326_2011_8_15_94141.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
327,3496,2,3,15-Aug-11,15-Aug-11,,0_327_2011_8_15_94211.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
328,3498,2,3,15-Aug-11,15-Aug-11,,0_328_2011_8_15_94231.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
329,3508,2,5,15-Aug-11,15-Aug-11,30-Sep-16,0_329_2016_9_30_8127.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
330,3512,2,3,15-Aug-11,15-Aug-11,,0_330_2011_8_15_94329.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
331,3515,2,3,15-Aug-11,15-Aug-11,,0_331_2011_8_15_94348.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
332,3516,2,3,15-Aug-11,15-Aug-11,,0_332_2011_8_15_9441.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
333,3520,2,3,15-Aug-11,15-Aug-11,,0_333_2011_8_15_94948.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
334,3529,2,3,15-Aug-11,15-Aug-11,,0_334_2011_8_15_95032.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
335,3539,2,3,15-Aug-11,15-Aug-11,,0_335_2011_8_15_95746.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
336,3541,2,3,15-Aug-11,15-Aug-11,,0_336_2011_8_15_95814.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
337,3544,2,3,15-Aug-11,15-Aug-11,,0_337_2011_8_15_95829.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
338,3546,2,3,15-Aug-11,15-Aug-11,,0_338_2011_8_15_95846.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
339,3547,2,3,15-Aug-11,15-Aug-11,,0_339_2011_8_15_9591.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
340,3588,2,3,15-Aug-11,15-Aug-11,,0_340_2011_8_15_95916.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
341,3594,2,3,16-Aug-11,16-Aug-11,,0_341_2011_8_16_82721.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
342,3597,2,3,16-Aug-11,16-Aug-11,,0_342_2011_8_16_82741.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
343,3599,2,3,16-Aug-11,16-Aug-11,,0_343_2011_8_16_82759.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
